Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
57928536,Human kind: A Hopeful History,Rutger Bregman,"Bregman, Rutger",,"=""9781408898""","=""""",0,4.33,Bloomsbury,Paperback,496,2021,2019,,2020/09/07,"to-read, human-evolution, morality, philosophy, politics","to-read (#14), human-evolution (#51), morality (#47), philosophy (#74), politics (#38)",to-read,,,,0,0
3139265,Man's Responsibility for Nature: Ecological Problems and Western Traditions,John Arthur Passmore,"Passmore, John Arthur",,"=""0023917504""","=""9780023917509""",0,3.75,Macmillan Pub Co,Paperback,213,1974,1974,,2021/12/05,"to-read, beyond-nature, philosophy","to-read (#184), beyond-nature (#25), philosophy (#90)",to-read,,,,0,0
1989290,The Search: How Google And Its Rivals Rewrote The Rules Of Business And Transformed Our Culture,John Battelle,"Battelle, John",,"=""1857883616""","=""9781857883619""",0,3.84,Nicholas Brealey Publishing,Hardcover,288,2005,2005,,2021/12/05,computing,computing (#45),read,,,,1,0
20328506,Linked: The New Science of Networks,Albert-László Barabási,"Barabási, Albert-László",Jennifer Frangos,"=""""","=""""",0,3.94,Perseus Books Group,Hardcover,256,,2002,,2021/12/05,computing,computing (#46),read,,,,1,0
6314523,Principles of Interactive Computer Graphics,William M. Newman,"Newman, William M.",Robert F. Sproull,"=""0070664552""","=""9780070664555""",0,3.73,McGraw-Hill Education (ISE Editions),Paperback,608,1979,1973,,2021/12/05,computing,computing (#53),read,,,,1,0
20774410,Promise Theory: Principles and Applications,Jan A. Bergstra,"Bergstra, Jan A.",Mark  Burgess,"=""1495437779""","=""9781495437779""",0,3.94,Createspace Independent Publishing Platform,Paperback,220,2014,2014,,2021/12/05,computing,computing (#52),read,,,,0,0
24216682,Thinking in Promises: Designing Systems for Cooperation,Mark  Burgess,"Burgess, Mark",,"=""1491917873""","=""9781491917879""",0,3.80,O'Reilly Media,Paperback,194,2015,2015,,2021/12/05,"to-read, computing","to-read (#183), computing (#51)",to-read,,,,0,0
44882,Code: The Hidden Language of Computer Hardware and Software,Charles Petzold,"Petzold, Charles",,"=""0735611319""","=""9780735611313""",0,4.39,Microsoft Press,Paperback,400,2000,1999,,2021/12/05,"to-read, computing","to-read (#179), computing (#47)",to-read,,,,0,0
657870,Computational Geometry in C,Joseph O'Rourke,"O'Rourke, Joseph",,"=""0521649765""","=""9780521649766""",0,3.92,Cambridge University Press,Paperback,392,1998,1994,,2021/12/05,computing,computing (#38),read,,,,1,0
1705962,Knowledge Representation and Reasoning,Ronald J. Brachman,"Brachman, Ronald J.",Hector J. Levesque,"=""1558609326""","=""9781558609327""",0,3.85,Morgan Kaufmann Publishers,Hardcover,381,2004,2004,,2021/12/05,"computing, philosophy","computing (#37), philosophy (#88)",read,,,,1,0
26513235,Modeling Reactive Systems with Statecharts: The Statemate Approach,David Harel,"Harel, David",Michal Politi,"=""0071372814""","=""9780071372817""",0,0.0,McGraw-Hill Companies,ebook,258,1998,1998,,2021/12/05,computing,computing (#36),read,,,,1,0
11501053,Flow-Based Programming: A New Approach to Application Development,J. Paul Morrison,"Morrison, J. Paul",,"=""1451542321""","=""9781451542325""",0,4.18,CreateSpace Independent Publishing Platform,Paperback,370,2010,1994,,2021/12/05,computing,computing (#33),read,,,,1,0
603227,Computer Graphics: Principles and Practice,James D. Foley,"Foley, James D.","Andries van Dam, Steven K. Feiner, John F. Hughes","=""0201848406""","=""9780201848403""",0,4.18,Addison-Wesley Professional,Hardcover,1200,1995,1990,,2021/12/05,computing,computing (#42),read,,,,1,0
986428,Computer Power and Human Reason: From Judgment to Calculation,Joseph Weizenbaum,"Weizenbaum, Joseph",,"=""0716704633""","=""9780716704638""",0,4.30,W.H. Freeman & Company,Paperback,300,1976,1976,,2021/12/05,"to-read, computing, philosophy","to-read (#176), computing (#41), philosophy (#89)",to-read,,,,0,0
8360735,Data Analysis with Open Source Tools: A Hands-On Guide for Programmers and Data Scientists,Philipp K. Janert,"Janert, Philipp K.",,"=""0596802358""","=""9780596802356""",0,4.07,O'Reilly Media,Paperback,540,2010,2010,,2021/12/05,"to-read, computing","to-read (#175), computing (#40)",to-read,,,,0,0
1041738,"Knowledge Representation: Logical, Philosophical, and Computational Foundations",John F. Sowa,"Sowa, John F.",,"=""0534949657""","=""9780534949655""",0,4.34,Cengage Learning,Paperback,512,1999,1999,,2021/12/05,"computing, philosophy","computing (#35), philosophy (#87)",read,,,,1,0
25000037,Docker: Up & Running: Shipping Reliable Containers in Production,Karl Matthias,"Matthias, Karl",Sean P. Kane,"=""1491917571""","=""9781491917572""",0,3.78,O'Reilly Media,Paperback,230,2015,2015,,2021/12/05,"to-read, computing","to-read (#173), computing (#32)",to-read,,,,0,0
12042357,Think Stats,Allen B. Downey,"Downey, Allen B.",,"=""1449307116""","=""9781449307110""",0,3.61,O'Reilly Media,Paperback,138,2011,2011,,2021/12/05,"to-read, computing, science","to-read (#172), computing (#28), science (#8)",to-read,,,,0,0
13234078,Think Complexity: Complexity Science and Computational Modeling,Allen B. Downey,"Downey, Allen B.",,"=""1449314635""","=""9781449314637""",0,3.91,O'Reilly Media,Paperback,160,2012,2009,,2021/12/05,"to-read, computing, science","to-read (#171), computing (#27), science (#7)",to-read,,,,0,0
840,The Design of Everyday Things,Donald A. Norman,"Norman, Donald A.",,"=""0465067107""","=""9780465067107""",0,4.16,Basic Books,Paperback,240,2002,1988,,2021/12/05,computing,computing (#20),read,,,,1,0
16868,Things That Make Us Smart: Defending Human Attributes In The Age Of The Machine,Donald A. Norman,"Norman, Donald A.",Tamara Dunaeff,"=""0201626950""","=""9780201626957""",0,3.87,Basic Books,Paperback,304,1994,1993,,2021/12/05,computing,computing (#21),read,,,,1,0
515601,The C Programming Language,Brian W. Kernighan,"Kernighan, Brian W.",Dennis M. Ritchie,"=""0131103628""","=""9780131103627""",0,4.43,Pearson,Paperback,288,1988,1978,,2021/12/05,computing,computing (#26),read,,,,1,0
703102,"Compilers: Principles, Techniques, and Tools",Alfred V. Aho,"Aho, Alfred V.","Ravi Sethi, Jeffrey D. Ullman","=""0201100886""","=""9780201100884""",0,4.08,Addison-Wesley Publishing Company,Hardcover,796,1986,1986,,2021/12/05,computing,computing (#25),read,,,,1,0
22800567,"Fluent Python: Clear, Concise, and Effective Programming",Luciano Ramalho,"Ramalho, Luciano",,"=""1491946008""","=""9781491946008""",0,4.62,O'Reilly Media,Paperback,792,2015,2015,,2021/12/05,"computing, python","computing (#24), python (#4)",read,,,,1,0
17746,Visual Explanations,Edward R. Tufte,"Tufte, Edward R.",,"=""0961392126""","=""9780961392123""",0,4.29,Graphics Press,Hardcover,156,1998,1997,,2021/12/05,"to-read, computing, science","to-read (#170), computing (#23), science (#6)",to-read,,,,0,0
17744,The Visual Display of Quantitative Information,Edward R. Tufte,"Tufte, Edward R.",,"=""0961392142""","=""9780961392147""",0,4.39,Graphics Press,Hardcover,197,2001,1983,,2021/12/05,"to-read, computing, science","to-read (#169), computing (#22), science (#5)",to-read,,,,0,0
583785,The Systems Bible: The Beginner's Guide to Systems Large and Small: Being the Third Edition of Systemantics,John Gall,"Gall, John",,"=""0961825170""","=""9780961825171""",0,3.98,General Systemantics Press,Hardcover,314,2002,1977,,2021/12/05,"to-read, evolution, philosophy, science","to-read (#168), evolution (#41), philosophy (#86), science (#4)",to-read,,,,0,0
2333956,The Annotated Turing: A Guided Tour Through Alan Turing's Historic Paper on Computability and the Turing Machine,Charles Petzold,"Petzold, Charles",,"=""0470229055""","=""9780470229057""",0,4.27,Wiley,Paperback,372,2008,2008,,2021/12/05,"to-read, computing","to-read (#167), computing (#19)",to-read,,,,0,0
56224080,"Rationality: What It Is, Why It Seems Scarce, Why It Matters",Steven Pinker,"Pinker, Steven",,"=""0241380278""","=""9780241380277""",0,3.85,Allen Lane,Hardcover,432,2021,2021,,2021/12/03,"to-read, enlightenment, liberalism, philosophy, morality","to-read (#166), enlightenment (#10), liberalism (#75), philosophy (#84), morality (#59)",to-read,,,,0,0
50128614,"Natural: How Faith in Nature's Goodness Leads to Harmful Fads, Unjust Laws, and Flawed Science",Alan Levinovitz,"Levinovitz, Alan",,"=""0807010871""","=""9780807010877""",4,3.83,Beacon Press,Hardcover,264,2020,2020,2021/11/19,2021/11/21,"beyond-nature, religion, philosophy, reviewed","beyond-nature (#24), religion (#24), philosophy (#83), reviewed (#106)",read,"A very well-written, thoughtful discussion about the concept of Nature and the natural. In order to argue for something, it is often a highly successful rhetorical strategy to portray it as natural. Why is that? One insight in Levinovitz' book is that ""natural"" is a religious term: ""'Nature' is another term for God; 'natural', a synonym for holy.""<br/><br/>Levinovitz takes a close look at several debates where the idea of what is ""natural"" is at the center. Some topics he investigates are: How to give birth (fun fact: the patron saint of childbirth is Raymond Nonnatus, literally ""not-born"", because cut from his dying mother's womb); the complications of vanilla; the conflicting views of the origin of mankind as the prototypical noble Savage or the nasty, brutish and short lives of the first humans; the contortions of the Catholic church in applying some version of ""naturalness"" for deciding which birth control techniques are permissible; and many others.<br/><br/>He is elegantly scathing when describing the ""consecrated consumption"" underpinning celebrity woo such as Gwyneth Paltrow's Goop line of products, and Deepak Chopra's involvement in high-priced condo schemes (""completely reinvent how we should all be living""). ""Nature"" priced at luxury rates exclusively for the elite.<br/><br/>He highlights the common conflation of ""natural"" with ""good"", but also acknowledges and is respectful of the deep need that humans have for finding good ways to live, and for confronting the challenges and questions of existence.<br/><br/>The one issue I have with the book is that it uses the phrase ""the unnatural animal"" about humans, without investigating it further. Thus it misses out on what I believe is an important point. The ability, or rather the necessity, of humans to construct cultures as a way of living underlies many conflicts where the concept of ""naturalness"" is used as argument. The cultural patterns that one wishes to promote gain in credibility if they are seen as ""natural"", rather than developed by humans. And culture is unnatural in the sense that it would not exist if humans did not exist (barring a few proto-cultural examples among certain mammals), but it is also natural since Homo sapiens would not exist without it.<br/><br/>Levinovits ends with a conclusion that may be viewed as unsatisfying: compromise. Nature is wonderful, inspiring, and it can teach us a lot. But human actions and inventions to overcome nature are required for a better life. ""Philosophical confusion isn't a sin, it's a virtue.""",,,1,0
20186,Seeing Like a State: How Certain Schemes to Improve the Human Condition Have Failed,James C. Scott,"Scott, James C.",,"=""0300078153""","=""9780300078152""",0,4.21,Yale University Press,Paperback,445,1998,1998,,2021/05/09,"politics, to-read","politics (#42), to-read (#156)",to-read,,,,0,0
882269,Democracy in America: The Complete and Unabridged Volumes I and II,Alexis de Tocqueville,"Tocqueville, Alexis de",Joseph Epstein,"=""0553214640""","=""9780553214642""",0,4.04,Bantam Classics,Paperback,976,2000,1835,,2018/12/18,"to-read, liberalism, politics, religion, philosophy","to-read (#7), liberalism (#21), politics (#26), religion (#16), philosophy (#54)",to-read,,,,0,0
